taxon,common name,status,jepson id,calrecnum,inat id,RPI ID,CRPR,CESA
Polycarpon tetraphyllum var. tetraphyllum,four-leaved allseed,X,81542,11032,81277
Polygonum argyrocoleon,persian knotweed,X,39158,6738,78676
Polygonum aviculare subsp. aviculare,,X,80990,10667,80151
Polygonum aviculare subsp. depressum,,X,80993,11034,63967
Polygonum aviculare subsp. neglectum,,X,80992,10669,80154
Polygonum aviculare subsp. rurivagum,,X,80991,10670,915229
Polygonum ramosissimum subsp. ramosissimum,bushy knotweed,N,82468,11037,80161
Polypodium calirhiza,polypody,N,39352,6776,52678
Polypodium scouleri,leather-leaf fern,N,39364,6779,64288
Polypogon imberbis,beard grass,X,89096,8696,78695
Polypogon interruptus,ditch beard grass,X,39375,6782,59099
Polypogon monspeliensis,rabbitfoot grass,X,39378,6784,57197
Polypogon viridis,water bentgrass,X,39379,11945,64144
Polystichum californicum,sword fern,N,39407,6785,63867
Polystichum munitum,western sword fern,N,39422,6793,47751
Populus fremontii subsp. fremontii,Fremont cottonwood,N,52463,6798,58313
Populus trichocarpa,black cottonwood,N,39463,11946,78699
Portulaca oleracea,common purslane,X,39530,6803,58991
Potamogeton crispus,,X,39560,6806,78707
Potamogeton diversifolius,,N,39562,6807,78708
Potamogeton foliosus subsp. foliosus,,N,80562,11947,80166
Potamogeton illinoensis,,N,39581,6814,78711
Potamogeton nodosus,,N,39595,6817,59108
Potamogeton pusillus,,N,39612,6820,78714
Potamogeton zosteriformis,,N,39646,6825,78717,1750,2B.2
Potentilla anserina subsp. pacifica,,N,52485,6828,524900
Potentilla rivalis,river cinquefoil,N,39786,6868,78740
Poterium sanguisorba,burnet,X,91917,11953,55736
Primula clevelandii var. gracilis,,N,98403,13220,487172
Primula clevelandii var. patula,shooting star,N,98401,13222,487173
Primula hendersonii,shooting star,N,98398,13225,487175
Proboscidea lutea,devil's claw,X,77314,6875,164032
Prosartes hookeri,fairy bells,N,39938,10263,51071
Prunella vulgaris var. lanceolata,,N,64497,6884,60213
Prunella vulgaris var. vulgaris,,X,75995,6885,81287
Prunus cerasifera,cherry plum,X,39972,6887,55837
Prunus dulcis,almond,X,39976,6888,69936
Prunus emarginata,bitter cherry,N,39978,6889,63905
Prunus subcordata,,N,40019,6897,56040
Prunus virginiana var. demissa,western choke-cherry,N,64546,6898,63900
Pseudognaphalium beneolens,,N,81674,11047,64303
Pseudognaphalium biolettii,,N,81666,11955,58829
Pseudognaphalium californicum,,N,80569,11956,53077
Pseudognaphalium luteoalbum,cudweed,X,101867,11957,209711
Pseudognaphalium microcephalum,,N,81265,11048,78763
Pseudognaphalium ramosissimum,,N,80579,11959,53088
Pseudognaphalium stramineum,,N,40045,11960,53089
Pseudognaphalium thermale,,N,81995,11049,78765
Psilocarphus brevissimus var. brevissimus,dwarf woolly-marbles,N,8098,6909,64159
Psilocarphus chilensis,round woolly-marbles,N,81848,11050,64158
Psilocarphus oregonus,Oregon woolly-marbles,N,4500,6912,60149
Psilocarphus tenellus,slender woolly-marbles,N,4501,6913,53188
Ptelea crenulata,hop tree,N,40219,6929,50622
Pteridium aquilinum var. pubescens,bracken fern,N,64626,6930,52684
Pterostegia drymarioides,,N,40273,6935,53191
Puccinellia distans,European alkali grass,X,40307,6939,78780
Puccinellia nutkaensis,Alaska alkali grass,N,40328,6943,78783
Puccinellia nuttalliana,Nuttall alkali grass,N,40329,6944,60309
Puccinellia simplex,,N,40339,6947,60310,3893,1B.2
Pyracantha angustifolia,slender firethorn,X,40423,6955,54053
Pyracantha coccinea,,X,40424,8726,57254
Pyracantha crenulata,,X,82331,8728,78790
Pyracantha fortuneana,Chinese firethorn,X,40425,11965,78791
Pyrrocoma racemosa var. racemosa,clustered goldenweed,N,8122,6975,81305
Quercus agrifolia var. agrifolia,coast live oak,N,64703,6984,58913
Quercus berberidifolia,scrub oak,N,76903,6986,57082
Quercus chrysolepis,canyon live oak,N,40565,6987,51092
Quercus douglasii,blue oak,N,40581,6990,49009
Quercus durata var. durata,leather oak,N,74822,6993,57084
Quercus garryana var. garryana,Oregon oak,N,64728,6998,63890
Quercus ilex,holly oak,X,81107,8591,78805
Quercus kelloggii,California black oak,N,40652,7000,49919
Quercus lobata,valley oak,N,40663,7001,49011
Quercus palmeri,Palmer's oak,N,40584,7002,78807
Quercus parvula var. shrevei,,N,76907,7005,81314
Quercus wislizeni var. frutescens,,N,64776,7011,58914
Quercus wislizeni var. wislizeni,interior live oak,N,64777,7012,58915
Rafinesquia californica,California chicory,N,4548,7013,53193
Ranunculus aquatilis var. aquatilis,,N,73500,10676,81320
Ranunculus aquatilis var. diffusus,water buttercup,N,80687,11969,486980
Ranunculus californicus,California buttercup,N,40867,7032,52173
Ranunculus canus var. canus,,N,73506,11972,81324
Ranunculus hebecarpus,,N,40898,7044,57239
Ranunculus lobbii,Lobb's buttercup,N,40925,7046,68424,1414,4.2
Ranunculus muricatus,spiny buttercup,X,40938,7048,57240
Ranunculus occidentalis var. occidentalis,,N,64947,11979,81335
Ranunculus orthorhynchus var. bloomeri,,N,64956,7051,81337
Ranunculus orthorhynchus var. orthorhynchus,,N,64957,7052,81338
Ranunculus repens,,X,40965,7056,48229
Ranunculus sceleratus,cursed crowsfoot,X,40971,7059,59301
Raphanus raphanistrum,jointed charlock,X,40991,7063,55411
Raphanus sativus,wild radish,X,40992,7064,55410
Rhamnus alaternus,Italian buckthorn,X,81104,9447,82856
Rhamnus crocea,spiny redberry,N,41069,7075,57243
Rhamnus ilicifolia,holly-leaf redberry,N,41070,7076,58308
Rhaponticum repens,Russian knapweed,X,103802,13621,1061170
Rhinotropis californica,California milkwort,N,107535,6727,876453
Rhus aromatica,skunkbrush,N,41175,11056,58738
Ribes amarum,bitter gooseberry,N,41372,7099,53433
Ribes aureum var. gracillimum,golden currant,N,65126,7104,55547
Ribes californicum var. californicum,hillside gooseberry,N,65128,7108,47128
Ribes divaricatum var. pubiflorum,straggly gooseberry,N,65143,7117,53434
Ribes malvaceum var. malvaceum,pink-flowering currant,N,65160,7128,54947
Ribes menziesii,canyon gooseberry,N,41423,7131,52687
Ribes quercetorum,oak gooseberry,N,41449,7136,55548
Ribes sanguineum var. glutinosum,red-flowering currant,N,65190,7142,53436
Ribes speciosum,fuchsia-flowered gooseberry,N,41466,7145,50824
Ricinus communis,castor-bean,X,41486,7153,56739
Rigiopappus leptocladus,,N,4579,7154,56981
Robinia pseudoacacia,black locust,X,41521,7156,56088
Romanzoffia californica,,N,41552,7157,57856
Romulea rosea var. australis,,X,65230,7162,68895
Rorippa curvisiliqua,yellow cress,N,41580,7168,58866
Rorippa palustris subsp. palustris,,N,52673,11988,64157
Rosa californica,California rose,N,41631,7179,53437
Rosa gymnocarpa,wood rose,N,41652,7182,53441
Rosa rubiginosa,sweet-brier,X,41648,11057,78886
Rosa spithamea,ground rose,N,41696,7187,53442
Rubus armeniacus,Himalayan blackberry,X,87465,10319,61317
Rubus laciniatus,cutleaf blackberry,X,42009,7195,78891
Rubus parviflorus,thimbleberry,N,42108,7200,51646
Rubus pensilvanicus,,X,42114,7202,78894
Rubus ulmifolius var. anoplothyrsus,,X,91783,11997,81352
Rubus ursinus,California blackberry,N,42267,7206,53445
Rumex acetosella,sheep sorrel,X,42362,7213,53195
Rumex californicus,,N,42423,11058,78901
Rumex conglomeratus,green dock,X,42385,7214,57215
Rumex crassus,,N,42422,11059,61087
Rumex crispus,curly dock,X,42386,7215,53197
Rumex fueginus,golden dock,N,42405,10679,78903
Rumex obtusifolius,bitter dock,X,42409,7220,63371
Rumex occidentalis,western dock,N,42376,7221,61086
Rumex pulcher,fiddle dock,X,42419,7224,60232
Rumex salicifolius,willow dock,N,42421,7225,60233
Rumex transitorius,,N,42429,11999,78910
Rupertia physodes,California tea,N,42446,7236,53198
Ruppia cirrhosa,ditch-grass,N,42449,7238,61089
Ruppia maritima,ditch-grass,N,42451,7239,61090
Rytidosperma caespitosum,,X,80883,12000,78918
Rytidosperma penicillatum,hairy oat grass,X,80882,10684,78919
Rytidosperma racemosum,,X,80333,11062,78920
Sagina apetala,dwarf pearlwort,X,42572,7243,56998
Sagina decumbens subsp. occidentalis,western pearlwort,N,52717,7244,57000
Sagina procumbens,matted pearlwort,X,42584,7246,55667
Salicornia depressa,glasswort,N,42663,10333,78930
Salicornia pacifica,pickleweed,N,42666,12001,78931
Salicornia rubra,,N,42661,7256,78933
Salix breweri,Brewer's willow,N,42729,7266,78936
Salix exigua var. hindsiana,Hind's willow,N,81242,11063,64195
Salix gooddingii,Goodding's black willow,N,42825,7272,60240
Salix laevigata,red willow,N,42850,7276,58319
Salix lasiandra var. lasiandra,Pacific willow,N,76043,11065,81358
Salix lasiolepis,arroyo willow,N,42855,7277,53452
Salix melanopsis,dusky willow,N,42881,7284,78947
Salix scouleriana,Scouler's willow,N,42973,7289,71076
Salix sitchensis,Sitka willow,N,42994,7291,61100
Salpichroa origanifolia,,X,43020,7292,78954
Salsola australis,,X,43028,12003,78955
Salsola soda,,X,43034,7295,78960
Salsola tragus,Russian thistle,X,43032,7296,57896
Salvia apiana,,NC,43038,7298,64134
Salvia carduacea,thistle sage,N,43046,7300,58190
Salvia columbariae,chia,N,43049,7302,53200
Salvia leucophylla,,NC,43066,7310,58191
Salvia mellifera,black sage,N,43071,7311,50643
Salvia spathacea,,N,43098,7316,64133
Sambucus mexicana,blue elderberry,N,43127,7320,143799
Sambucus racemosa var. racemosa,red elderberry,N,76057,7323,57826
Samolus parviflorus,water-pimpernel,N,43144,7324,60234
Sanicula arctopoides,footsteps-of-spring,N,43161,7329,55466
Sanicula bipinnata,poison sanicle,N,43165,7331,57626
Sanicula bipinnatifida,purple sanicle,N,43166,7332,56840
Sanicula crassicaulis,Pacific sanicle,N,43169,7333,53201
Sanicula laciniata,,N,43175,7336,56841
Sanicula maritima,adobe sanicle,N,43177,7337,57625,721,1B.1,CR
Sanicula saxatilis,rock sanicle,N,43186,7339,57783,1435,1B.2,CR
Sanicula tuberosa,,N,43190,7341,56842
Scabiosa atropurpurea,pincushion flower,X,43445,7374,372376
Scandix pecten-veneris,Venus' needle,X,43465,7376,56843
Schinus molle,peruvian pepper-tree,X,43505,7378,57354
Schismus arabicus,Mediterranean grass,X,43510,7380,58384
Schoenoplectus acutus var. occidentalis,common tule,N,79929,9602,59209
Schoenoplectus americanus,Olney's three-square bulrush,N,80328,9603,59066
Schoenoplectus californicus,California bulrush,N,43573,9604,47159
Schoenoplectus pungens var. longispicatus,common threesquare,N,81092,9222,81362
Scirpus microcarpus,,N,43718,7398,59068
Scolymus hispanicus,golden thistle,X,4661,7417,79009
Scribneria bolanderi,,N,43846,7420,57196
Scrophularia californica,California figwort,N,43849,7422,50812
Scutellaria californica,,N,43883,7432,59791
Scutellaria siphocampyloides,,N,43926,7437,59792
Scutellaria tuberosa,,N,43930,7438,57122
Sedella pentandra,,N,43952,9590,58884
Sedum radiatum,coast range stonecrop,N,44006,7457,61471
Sedum spathulifolium,broadleaf stonecrop,N,44016,7459,58886
Selaginella bigelovii,spike-moss,N,44043,7462,58768
Senecio aphanactis,chaparral ragwort,N,4672,7473,63375,1773,2B.2
Senecio aronicoides,rayless ragwort,N,4674,7474,53206
Senecio flaccidus var. douglasii,Douglas' ragwort,N,8218,7492,58037
Senecio glomeratus,cutleaf burnweed,X,2573,10688,60981
Senecio hydrophilus,water ragwort,N,4759,7501,64165
Senecio jacobaea,tansy ragwort,X,4770,7508,62498
Senecio minimus,Australian fireweed,X,2580,11076,60980
Senecio sylvaticus,woodland ragwort,X,4853,7522,53210
Senecio vulgaris,common groundsel,X,4866,7524,53211
Sequoia sempervirens,coast redwood,N,44175,7531,47372
Sesuvium verrucosum,sea-purslane,N,44236,7534,60112
Setaria parviflora,marsh brittlegrass,N,44257,11079,79068
Setaria pumila subsp. pumila,yellow brittlegrass,X,89130,9227,80195
Setaria viridis,green brittlegrass,X,44277,7540,79070
Sherardia arvensis,field madder,X,44299,7542,47691
Sidalcea diploscypha,fringed checkerbloom,N,44415,7553,57139
Sidalcea malviflora subsp. laciniata,checker mallow,N,52986,7568,61195
Sidalcea malviflora subsp. malviflora,checker mallow,N,52987,7569,61041
Silene antirrhina,sleepy catchfly,N,44491,7586,58780
Silene gallica,windmill pink,X,44517,7597,53212
Silene laciniata subsp. californica,,N,82538,11084,62222
Silene verecunda,,N,44589,7617,60581
Silybum marianum,milk-thistle,X,4918,7622,52586
Sinapis arvensis,charlock,X,44609,7625,53264
Sisymbrium irio,London rocket,X,44651,7628,58085
Sisymbrium officinale,hedge mustard,X,44653,7630,53266
Sisymbrium orientale,,X,44654,7631,58086
Sisyrinchium bellum,blue-eyed-grass,N,44682,7632,49918
Sisyrinchium californicum,golden-eyed-grass,N,44688,7633,60550
Sium suave,,N,44763,7641,79131
Solanum americanum,,N,44818,7647,59035
Solanum elaeagnifolium,white horse-nettle,X,44852,7654,79137
Solanum furcatum,,X,44856,7655,79138
Solanum lanceolatum,lanceleaf nightshade,X,44872,7656,79139
Solanum nigrum,black nightshade,X,44883,7658,79141
Solanum physalifolium var. nitidibaccatum,nightshade,X,66519,11086,81374
Solanum umbelliferum,blue witch,N,44919,7664,50639
Solanum xanti,,N,77308,7666,79146
Soleirolia soleirolii,baby's tears,X,44928,7667,79147
Solidago elongata,Canada goldenrod,N,4956,12025,79150
Solidago velutina subsp. californica,California goldenrod,N,85830,11088,80217
Soliva sessilis,,X,5111,7678,60150
Sonchus asper subsp. asper,prickly sow-thistle,X,6219,7681,58038
Sonchus oleraceus,common sow-thistle,X,5118,7682,53294
Sonchus tenerrimus,,X,5119,7683,79157
Sorghum bicolor,sorghum,X,45003,7690,58389
Sorghum halepense,Johnson-grass,X,45017,7691,58387
Sparganium eurycarpum var. eurycarpum,bur-reed,N,73845,12031,63347
Sparganium eurycarpum var. greenei,,N,66594,12032,63349
Spartina alterniflora,saltwater cordgrass,X,45038,7699,772903
Spartina densiflora,dense-flowered cordgrass,X,45043,7700,772990
Spartina foliosa,California cordgrass,N,45044,7701,772992
Spartina patens,saltmeadow cordgrass,X,45048,7703,773004
Spartium junceum,Spanish broom,X,45053,7704,47406
Spergula arvensis,spurrey,X,45074,9630,57005
Spergularia bocconi,,X,45079,10693,594639
Spergularia macrotheca var. leucantha,,N,66606,7710,60171
Spergularia macrotheca var. longistyla,,N,66607,7711,61473,4050,1B.2
Spergularia macrotheca var. macrotheca,,N,66608,7712,61474
Spergularia marina,saltmarsh sand-spurrey,N,45094,7713,79169
Spergularia media var. media,greater sea-spurrey,X,82540,11090,81379
Spergularia rubra,red sand-spurrey,X,45090,7716,55730
Spergularia villosa,hairy sand-spurrey,X,45096,7717,60173
Spiranthes porrifolia,,N,45262,7740,50742
Spiranthes romanzoffiana,,N,45264,7741,50743
Sporobolus airoides,alkali sacaton,N,45286,7744,60313
Sporobolus indicus,smutgrass,X,45308,7749,79187
Stachys ajugoides,hedge nettle,N,45338,7751,53295
Stachys albens,,N,45339,7754,58192
Stachys pycnantha,short-spike hedge nettle,N,45389,7759,57123
Stachys rigida var. quercetorum,,N,80610,12038,81388
Stachys rigida var. rigida,hedge nettle,N,80611,12039,53296
Stebbinsoseris heterocarpa,,N,76210,7768,50804
Stellaria media,common chickweed,X,45497,7776,53298
Stellaria nitens,shining chickweed,N,45502,7777,57007
Stellaria pallida,,X,45501,7779,867483
Stenotaphrum secundatum,St. Augustine grass,X,45599,7783,79210
Stephanomeria elata,,N,5147,7790,62565
Stephanomeria exigua subsp. coronaria,,N,6222,7793,58041
Stephanomeria virgata subsp. pleurocarpa,,N,6227,7806,58849
Stipa cernua,nodding needlegrass,N,45640,12042,165654
Stipa lemmonii var. lemmonii,Lemmon's needlegrass,N,73899,12053,1220756
Stipa lepida,foothill needlegrass,N,45641,12054,165656
Stipa miliacea var. miliacea,smilo grass,X,91920,12058,524183
Stipa pulchra,purple needlegrass,N,45644,12067,165659
Streptanthus breweri,,N,45725,7822,79258
Streptanthus albidus subsp. peramoenus,most beautiful jewelflower,N,,,58783,1490,1B.2
Streptanthus glandulosus subsp. glandulosus,jewelflower,N,53142,7837,58783
Streptanthus hispidus,Mt. Diablo jewelflower,N,45741,7842,50620,1502,1B.3
Stuckenia pectinata,,N,80429,9596,64239
Stuckenia striata,,N,80316,9595,79276
Stylocline gnaphaloides,nest-straw,N,5185,7866,58043
Suaeda californica,California sea-blite,N,45836,7875,79284,1508,1B.1
Suaeda nigra,bush seepweed,N,45847,11092,79286
Symphoricarpos albus var. laevigatus,snowberry,N,66912,7895,48525
Symphoricarpos mollis,creeping snowberry,N,45924,7898,53456
Symphyotrichum chilense,Pacific aster,N,80313,10402,56861
Symphyotrichum lanceolatum var. hesperium,,N,80306,11093,81407
Symphyotrichum lentum,Suisun Marsh aster,N,80304,9490,60130,289,1B.2
Symphyotrichum spathulatum,,N,80300,10409,79302
Symphyotrichum subulatum var. parviflorum,,N,81976,11094,169461
Tamarix parviflora,smallflower tamarisk,X,46074,7916,56011
Tamarix ramosissima,saltcedar,X,46076,7917,56015
Tanacetum parthenium,feverfew,X,5215,7919,54520
Taraxacum erythrospermum,red-seeded dandelion,X,5225,12084,79317
Taraxacum officinale,common dandelion,X,5231,7922,47602
Taraxia ovata,sun cup,N,89233,12085,68182
Tauschia hartwegii,,N,46097,7925,54948
Tellima grandiflora,fringe cups,N,46142,7931,51655
Tetragonia tetragonoides,New Zealand spinach,X,99693,13131,418653
Tetrapteron graciliflorum,hill suncup,N,89236,12088,79338
Thalictrum fendleri var. polycarpum,meadow-rue,N,67038,7951,53301
Thysanocarpus curvipes,fringepod,N,46552,7984,58088
Thysanocarpus laciniatus,lacepod,N,46555,7985,58090
Thysanocarpus radians,,N,46556,7986,68891
Tolmiea diplomenziesii,pig-a-back plant,N,89306,12095,79368
Tonella tenella,,N,46732,8000,79369
Torilis arvensis,tall sock-destroyer,X,46743,8004,56846
Torilis nodosa,short sock-destroyer,X,46747,8007,53304
Toxicodendron diversilobum,poison-oak,N,46791,8015,51080
Toxicoscordion fremontii,zigadene,N,89163,11103,49649
Toxicoscordion venenosum var. venenosum,death-camas,N,93851,11106,81432
Tradescantia fluminensis,,X,77137,8017,79382
Tragopogon porrifolius,salsify,X,5449,8020,54141
Trianthema portulacastrum,,N,46920,8023,79390
Tribulus terrestris,puncture vine,X,46922,8024,64238
Trichostema lanceolatum,vinegar weed,N,46991,8032,54875
Trifolium albopurpureum,Indian clover,N,47029,8043,58162
Trifolium angustifolium,narrowleaf clover,X,47040,8051,69939
Trifolium barbigerum,bearded clover,N,47049,8054,57074
Trifolium bifidum var. bifidum,Pinole clover,N,73999,8059,61180
Trifolium bifidum var. decipiens,,N,67259,8060,57075
Trifolium campestre,hop clover,X,47059,8064,57076
Trifolium ciliolatum,foothill clover,N,47063,8065,60197
Trifolium columbinum,olive clover,N,47030,13577,79425
Trifolium depauperatum var. depauperatum,dwarf sack clover,N,67267,8069,64176
Trifolium depauperatum var. truncatum,truncate sack clover,N,67272,8071,60199
Trifolium dichotomum,,N,47076,12099,61179
Trifolium dubium,little hop clover,X,47078,8072,53313
Trifolium fragiferum,strawberry clover,X,47083,8074,58167
Trifolium fucatum,bull clover,N,47084,8075,53901
Trifolium glomeratum,clustered clover,X,47087,8076,61021
Trifolium gracilentum,pinpoint clover,N,47088,8077,58165
Trifolium grayi,Gray's clover,N,47050,12100,79416
Trifolium hirtum,rose clover,X,47096,8081,57078
Trifolium hybridum,alsike clover,X,47098,8083,61824
Trifolium hydrophilum,saline clover,N,80672,11203,79419,1285,1B.2
Trifolium incarnatum,crimson clover,X,47100,8084,64268
Trifolium macraei,Macrae's clover,N,47122,8094,61020
Trifolium microcephalum,small-head clover,N,47129,8096,58911
Trifolium microdon,thimble clover,N,47130,8097,57079
Trifolium obtusiflorum,clammy clover,N,47144,8101,58912
Trifolium oliganthum,few-flowered clover,N,47145,8102,71122
Trifolium pratense,red clover,X,47160,8104,51875
Trifolium repens,white clover,X,47164,8105,55745
Trifolium subterraneum,subterranean clover,X,47174,8106,60201
Trifolium tomentosum,woolly clover,X,47177,8586,61024
Trifolium variegatum var. geminiflorum,,N,91702,12114,81436
Trifolium variegatum var. major,,N,67348,12115,81437
Trifolium variegatum var. variegatum,,N,74014,12116,81438
Trifolium willdenovii,tomcat clover,N,47186,8109,57081
Trifolium wormskioldii,cow clover,N,47188,8110,71146
Triglochin concinna var. concinna,slender arrow-grass,N,74018,8112,81439
Triglochin maritima,seaside arrow-grass,N,47197,8114,60264
Triglochin scilloides,flowering quillwort,N,91083,12117,79437
Triglochin striata,,N,47201,8116,79438
Trillium chloropetalum,giant trillium,N,47218,8119,50823
Trillium ovatum subsp. ovatum,white trillium,N,53276,8122,63972
Triodanis biflora,Venus' looking-glass,N,47267,8126,79440
Triphysaria eriantha subsp. eriantha,butter-and-eggs,N,53279,8129,59332
Triphysaria pusilla,,N,47296,8133,57276
Triphysaria versicolor subsp. faucibarbata,,N,53281,8135,60737
Trisetum canescens,,N,47326,8139,64229
Triteleia hyacinthina,white brodiaea,N,47356,8154,57132
Triteleia laxa,Ithuriel's spear,N,47359,8160,51085
Triteleia peduncularis,,N,47363,8164,57133
Tropaeolum majus,garden nasturtium,X,47408,8167,54329
Tropidocarpum capparideum,caper-fruited tropidocarpum,N,47411,8168,79456,1255,1B.1
Tropidocarpum gracile,,N,47412,8169,58091
Turritis glabra,tower mustard,N,47457,12119,79460
Typha angustifolia,narrow-leaved cattail,X,47462,8176,60316
Typha domingensis,southern cattail,N,47463,8177,58392
Typha latifolia,cattail,N,47466,8178,48685
Ulmus minor,English elm,X,47478,8180,79461
Umbellularia californica,California bay,N,47489,8183,48807
Uropappus lindleyi,silver puffs,N,76212,8184,50806
Urospermum picroides,false hawkbit,X,5477,8185,59361
Urtica dioica subsp. holosericea,hoary nettle,N,53303,8187,141851
Urtica urens,dwarf nettle,X,47589,8188,53315
Vaccinium ovatum,"California huckleberry,evergreen huckleberry",N,47685,8200,48349
Vancouveria planipetala,inside-out flower,N,47786,8215,63938
Velezia rigida,,X,47814,8216,79481
Verbascum blattaria,moth mullein,X,47833,8224,59028
Verbascum thapsus,woolly mullein,X,47846,8226,59029
Verbena hastata,,N,47903,8232,60251
Verbena lasiostachys var. lasiostachys,,N,74067,8234,53332
Verbena lasiostachys var. scabrida,,N,76871,8235,53319
Verbena litoralis,,X,47909,8236,64179
Verbesina encelioides subsp. exauriculata,golden crownbeard,X,6252,8241,80268
Veronica americana,American brooklime,N,47941,8242,57277
Veronica anagallis-aquatica,water speedwell,X,47942,8243,57858
Veronica arvensis,,X,47950,8244,55748
Veronica catenata,chain speedwell,X,47944,8246,79496
Veronica peregrina subsp. xalapensis,purslane speedwell,N,53337,8252,491173
Veronica persica,Persian speedwell,X,47976,8253,55666
Viburnum ellipticum,western viburnum,N,48020,8259,79500,2056,2B.3
Vicia americana subsp. americana,American vetch,N,53345,10448,53321
Vicia benghalensis,purple vetch,X,48060,8261,53333
Vicia disperma,,X,48066,8263,79502
Vicia gigantea,giant vetch,N,48092,8265,53322
Vicia hassei,slender vetch,N,48071,8266,57313
Vicia sativa subsp. nigra,common vetch,X,53355,8272,710103
Vicia sativa subsp. sativa,spring vetch,X,53356,8273,53334
Vicia villosa subsp. varia,winter vetch,X,53358,8275,57316
Vicia villosa subsp. villosa,hairy vetch,X,53359,8276,57315
Vinca major,greater periwinkle,X,48131,8280,53326
Viola adunca subsp. adunca,western blue violet,N,79074,11116,53339
Viola douglasii,Douglas violet,N,48202,8288,79508
Viola glabella,stream violet,N,48214,8289,71113
Viola pedunculata,johnny-jump-up,N,48273,8300,50825
Viola purpurea subsp. purpurea,mountain violet,N,53409,8312,80281
Viola purpurea subsp. quercetorum,,N,53410,8313,80282
Viola sempervirens,evergreen violet,N,48307,8315,55342
Viola sheltonii,fan violet,N,48311,8316,70394
Vitis californica,California grape,N,48407,8321,63923
Woodwardia fimbriata,giant chain fern,N,48619,8355,52685
Wyethia angustifolia,narrowleaf mule-ears,N,5572,8356,56987
Wyethia glabra,mules ears,N,5578,8359,56988
Wyethia helenioides,woolly mules ears,N,5579,8360,50799
Xanthium spinosum,spiny cocklebur,X,5590,8366,58045
Xanthium strumarium,cocklebur,N,5591,8367,57920
Yabea microcarpa,California hedge parsley,N,48745,8373,56847
Zannichellia palustris,horned-pondweed,N,48827,8379,79546
Zantedeschia aethiopica,calla-lily,X,48829,8380,56006
Zeltnera davyi,conchalagua,N,81827,11122,79548
Zeltnera muehlenbergii,,N,81829,11124,79550
Zeltnera trichantha,,N,81830,11126,79552
Zostera marina,eel-grass,N,48950,8392,52614
